tempo,amplitude_envelope_mean,root_mean_square_energy_mean,energy_entropy_mean,zero_crossing_rate_mean,band_energy_ratio_mean,spectral_centroid_mean,spectral_bandwidth_mean,spectral_rolloff_mean,spectral_flatness_mean,spectral_contrast_mean,mfcc1_mean,mfcc2_mean,mfcc3_mean,mfcc4_mean,mfcc5_mean,mfcc6_mean,mfcc7_mean,mfcc8_mean,mfcc9_mean,mfcc10_mean,mfcc11_mean,mfcc12_mean,mfcc13_mean,chroma1_mean,chroma2_mean,chroma3_mean,chroma4_mean,chroma5_mean,chroma6_mean,chroma7_mean,chroma8_mean,chroma9_mean,chroma10_mean,chroma11_mean,chroma12_mean,spectral_flux_mean,amplitude_envelope_std,root_mean_square_energy_std,energy_entropy_std,zero_crossing_rate_std,band_energy_ratio_std,spectral_centroid_std,spectral_bandwidth_std,spectral_rolloff_std,spectral_flatness_std,spectral_contrast_std,mfcc1_std,mfcc2_std,mfcc3_std,mfcc4_std,mfcc5_std,mfcc6_std,mfcc7_std,mfcc8_std,mfcc9_std,mfcc10_std,mfcc11_std,mfcc12_std,mfcc13_std,chroma1_std,chroma2_std,chroma3_std,chroma4_std,chroma5_std,chroma6_std,chroma7_std,chroma8_std,chroma9_std,chroma10_std,chroma11_std,chroma12_std,spectral_flux_std,genre
123.046875,0.2618348017646099,0.1010772063701549,3.2099367791254694,0.0711123296113689,738.6192638883562,1280.1106400551582,1485.9119856239683,2371.450161325406,0.0008110188937069,10.682963679165052,-220.87045316408515,132.94602810976954,-12.099010998923374,49.16967864113313,5.519332229261332,6.695268872269621,-0.6703186320905896,1.9211535592781692,-17.82305229864928,10.10605914171638,1.7835293530104055,-1.6490868931580032,-0.5960407964971669,0.2572896609522009,0.2798340159272256,0.2487350364238361,0.2951556142914409,0.3828670622590765,0.2787750804896213,0.2337440756293285,0.2986483043589112,0.404954352356675,0.5370392608974915,0.4163847963116078,0.2923551545269882,75.33387,0.1553912601480495,0.0599905364250173,0.22347662815472,0.0514621757475107,1994.4184344175528,553.0247089757103,238.64502125768615,1102.1916445917752,0.0013745581261466,3.884971089774551,74.03668140721716,27.594185618846016,31.864560108150524,19.134486222532928,24.100048073034337,10.954197743781778,9.256578267624567,15.236008316275166,8.644953588933735,10.751061345847372,12.21950760956966,9.180845165181855,9.907022234679724,0.2838212576982203,0.3127024209268627,0.2840305783539411,0.2919726550026332,0.3565083757509019,0.2709137819391427,0.2549342322787752,0.2892615042840023,0.2889590594243518,0.4073013542690518,0.3336303641289656,0.2549443894973038,112.56143,Blues
123.046875,0.2525947730115284,0.1064450667194348,3.172107651015585,0.0587002428944315,1255.3635384711824,1303.7719599297682,1653.9753394712886,2536.521398274362,0.0032270686443044,15.64532479845563,-219.56662140423623,128.6731903038556,5.842335092979905,36.89103347574752,11.270737151258782,21.03102565385626,-5.810020762156444,12.250615553485268,-13.271187482077602,8.274195610163106,-0.6588851524616339,0.7203212940845025,-1.821535555779796,0.3610448139004427,0.360099104949405,0.3701563867083437,0.389956751783225,0.46039274821583,0.528128216475283,0.4843749425259447,0.5122209693199313,0.5275264793959406,0.5771936488201682,0.5594697318951709,0.4275111336090327,180.62965,0.1499736045899251,0.056041102697464,0.2486210244393836,0.071322713803539,2770.643917716201,947.4394526499576,556.6860493305195,1931.792099448836,0.0093887095997631,5.504501831963003,90.42029425675362,37.54840181939175,31.415193472192065,14.634888059694944,18.074324813638835,13.604032458726316,13.788809120141648,10.352811400686631,14.649170503084834,9.08073554339166,10.59974260348149,8.129495977832969,9.168234713161588,0.2985874071626798,0.2750739313899785,0.2653620651166514,0.2852663193362461,0.303617251352682,0.3356375415630786,0.2929584738918169,0.3247535927631269,0.2916657633406633,0.2894554914351107,0.2923841118476625,0.2828541738501604,197.28014,Blues
151.99908088235293,0.1621832969293793,0.0716119748702285,3.095473113566713,0.0444166002030162,725.4397954774844,1141.9012377473532,1690.3753148795204,2322.388431699536,0.0004603055692257,13.661412610752071,-306.1408043350255,109.89092624602353,5.465179537814067,50.66995199871727,9.035604242952822,22.515061304353505,1.1653609561048914,1.0407944780076464,-6.927290324406945,18.116115579437768,9.486633530487318,4.995258342431482,4.519991652525771,0.4219315238113314,0.3592007999954499,0.4152878572130651,0.4245853290807784,0.4698685381956952,0.4811352931944601,0.3450628210781812,0.2954697261651948,0.3103531067923528,0.3412074886652448,0.4793069779909628,0.5313532977261507,36.14588,0.1253571965042575,0.0564919727674882,0.2805697234874077,0.0369798674623555,1362.70264411961,358.5257131362743,305.1454347764609,1009.9426921549576,0.0004392773057885,3.795278628672422,91.46931622933354,23.95756248284645,38.01259675001354,14.93163850751819,15.4485274856631,10.754112039017087,13.868590140054986,13.854860088916071,8.026424669582958,8.368399342929058,8.539182296329885,7.338582088691508,7.14873357902532,0.3358067423892539,0.3141658200338809,0.3732643843357847,0.34936306487525,0.3761454824978621,0.3913584749637222,0.3381528955383862,0.3213746070461151,0.3016636071287973,0.2911197634227071,0.3858965077694754,0.4250349043253892,66.90573,Blues
129.19921875,0.417668389057062,0.1798077142968117,3.249871324614378,0.0483409766531322,383.34280344671,1424.685286012838,1959.937533008538,3002.65779074826,0.001006833126139,26.565392484385523,-171.22168675044296,118.4264643197823,12.307994488739082,20.67352440821876,-11.271360468905929,27.13693057647161,-23.96670121756618,18.471167867947067,-23.783320712517696,1.2166692443071,-19.99742880401368,-2.7352433382877064,-18.05322395261645,0.2948129500204096,0.2486150579898685,0.3065027801985496,0.3417030030817199,0.34597077862016,0.2952156441768074,0.2796420323961736,0.3314113937158423,0.353835422102699,0.4369272942808208,0.4932411631694595,0.3466008440191639,1672.2213,0.1495562365848693,0.0677967827807828,0.1893821647729996,0.0274783857163178,474.5937276311295,632.523362222392,509.794266534814,2055.014343348154,0.001903263263984,4.801409259270966,42.9396074114996,27.06242659918599,15.935472599433597,12.755311938063864,13.047944431167902,11.219855350338248,13.099279751229425,9.139184447596708,11.935135507945503,9.8739113695975,8.595049937485122,9.035646559796351,9.540303371025754,0.3311445536436917,0.2666242777104355,0.3382884319178064,0.3461530675709169,0.3207876753327586,0.3101563718797293,0.2818981788410361,0.3044528831098158,0.2821029231058796,0.3184070735534862,0.3563134837126238,0.2340641603292212,1892.6075,Blues
92.28515625,0.2651694313279437,0.0971765154302811,3.292485256783274,0.1420252682714617,10.5782471062689,2691.5104548571667,2455.077139037914,5645.796023056844,0.0109178531218618,17.056867681935646,-128.16376783012515,74.71791513889958,-5.8592638871232765,49.595482292971866,-31.98019069198113,22.02772547321917,-28.37972509542917,14.6699584942579,-13.307847160750915,13.162468706648754,-17.485805125911384,6.78809740150611,-16.50895352194868,0.4917958330907567,0.4149910878549976,0.3945719037073169,0.4746613838918412,0.4082605638541281,0.3854654962866807,0.3076728328785874,0.2656087509341313,0.2835040520358044,0.4007262757627116,0.4280296038153415,0.3955247203523419,501.74854,0.110541644986496,0.040643710227032,0.1764113837866914,0.0531752842950383,16.42680886023074,492.11387430592674,216.33653794363457,679.9629044566419,0.0098259929259837,5.567545792570825,43.28786864894167,19.142630884350883,19.817454839411518,11.671420150642865,11.726011278523504,9.98592097250258,13.497641402195532,8.052698286858446,10.91589327037747,7.615008681109379,7.790601004862927,7.718128839575342,6.801695078497088,0.3587882427372421,0.2971339294299976,0.2978905100599226,0.3505381170347351,0.3037014063507678,0.3090863328173845,0.272142395444636,0.2468748001825979,0.2755605252478675,0.3253313745331176,0.2839519194964733,0.2711943926771764,831.0187,Blues
143.5546875,0.700015534934201,0.2499958613407722,3.231065085992135,0.1157396497969837,11.771893916508992,2134.222810055776,2114.351385012352,4412.907731837297,0.0085830452500544,17.19314576053347,-19.339645145318347,105.74122558558346,-36.20801311717509,37.79436267445646,-6.7759983782286985,31.42677735148339,-19.935888465761863,24.055634022035623,-15.644264515757284,17.29964869841069,-11.663904533308786,10.733984557803712,-10.35537340096144,0.5877049855775526,0.4932438317370836,0.426900537872553,0.4153798916733666,0.4338924025699686,0.5072189344297403,0.4433756709453194,0.5131262012621228,0.4286550543467641,0.5085594196935679,0.4778050000708023,0.4103461694071748,352.10056,0.1954203341927635,0.0823115973648793,0.2292030189537495,0.0362425258865474,11.97617769275898,392.4024666136207,275.46586208511854,1017.6657368528251,0.0076893822176889,5.366090617146455,38.977766654517616,15.076121742771974,16.9830213675096,10.64346198513156,11.252401278829367,8.88842988392497,10.018763120396356,8.689301147471856,8.290266834417308,6.867635389121787,7.136931646081631,6.257816033317859,6.778316976628903,0.3387826412561041,0.2654132666231679,0.257713242045894,0.2649613597877673,0.2736486839544596,0.2989278050185681,0.2634026148119851,0.323848577736566,0.2524017056880919,0.3036286550584191,0.2834051885427513,0.2699023670385776,372.7935,Blues
99.38401442307692,0.2087824350166763,0.0889696925403139,3.193731197064725,0.0506271751740139,1199.9277058231305,1030.5763034695003,1482.84328303369,1799.3464281830047,0.0003797660389258,12.561477310884223,-277.83091934097894,131.02860944177047,10.912032245068428,50.94299098233889,11.97285896899252,20.443047334450856,-0.4688519769436798,-1.8245913412793608,-18.44487267739535,15.599548349386025,4.741425972094807,-0.0015683828608895,-0.5802575868755372,0.3596452242163228,0.3589272779176766,0.2877096367422966,0.2754374588874823,0.3270062208391743,0.4416689567855103,0.4665880233005905,0.3708513481380405,0.4151640840149171,0.474509644285363,0.3873224882630462,0.3105652413869562,43.605747,0.1358905344813263,0.0590354240779178,0.2044311674599361,0.0451635497226564,2091.1148888589505,469.8426635288969,249.02511537136965,1072.5054348704828,0.000607997103099,4.285133569658959,77.75438968650423,27.794858549432156,34.10581647156668,14.294248350669356,16.747945085473546,10.154205585444194,12.023654292097348,11.596357541251578,10.59860160577814,8.920548121677095,8.962273767367803,7.008742840064569,9.071531815869571,0.3267674569790922,0.3343675277465778,0.2678799604985101,0.2842166033226723,0.314910733382283,0.3783766901422152,0.3923283049780411,0.3166539575208001,0.3219522934621057,0.3619062255515126,0.2953711533089553,0.2880262109129841,49.35406,Blues
129.19921875,0.3445459352568518,0.1329728331278551,3.21144449318431,0.0816664551914153,40.14558066016284,1747.5407213043552,2007.0883137946792,3768.0607417343385,0.0058876501162387,13.153301169695702,-104.6366402353322,122.35638042724328,-16.214327147139752,40.9267228114356,-10.440341194853913,18.080728647050613,-12.830093780830676,15.983670193330315,-12.720215116093788,12.192817486494157,-7.6966799028788255,10.540351304128386,-4.379336861474331,0.3810069714111044,0.3911170744782274,0.4982304045262805,0.3618879490391526,0.3342998744250035,0.4313200680191116,0.4308286396280933,0.4994263375273056,0.4115844896136677,0.4160549106085003,0.4975284420131012,0.4667399637055369,145.9959,0.1428349567848791,0.059093698036883,0.2048914990594414,0.0339518900298619,43.5233824020269,453.5960207669584,313.52245790520885,1093.9905216273344,0.008837746338607,4.681266298174327,50.13012414362404,20.565113433204782,13.163855051267742,11.91417722336158,11.236210659810922,9.965527523980096,7.898737286877172,7.901325486808819,8.923692859696228,7.102784272631985,8.340072294944761,6.954709990178279,6.4292662418989295,0.3056328311692547,0.2755175018694676,0.3225248369665057,0.2510900219536458,0.2594490422105908,0.284763072550886,0.2580032428039912,0.3500584700536909,0.2761619479188508,0.2708221463012362,0.3195412490172365,0.2924486401991239,149.57504,Blues
83.35433467741936,0.1183092865202653,0.0518930702645271,3.1188079472669665,0.0241874818735498,8079.581446203392,709.8052331247167,1303.8721012386532,1143.2082457221577,0.0008743432839439,16.276242373819287,-371.570265396012,135.92248465677426,30.43908185957825,47.129920667396064,32.26228238777052,28.300276122485958,9.225598647257016,9.721937173826236,-2.384878706282086,3.4625560841814824,-3.160227732322332,1.486393776784917,-0.38620406174881,0.5294208814478598,0.5086453122598943,0.5023411646519902,0.5657087614427033,0.636972441701024,0.7070333623789735,0.7232921049892543,0.6428172811330323,0.575480100124593,0.5442359961979599,0.5358519296198565,0.5299315649557971,172.94041,0.0797389277949468,0.0311335250129458,0.2741706793431598,0.0311503864347658,17025.755654554898,522.6295056905983,400.2380593538834,1240.8895678556191,0.0058431706258873,5.605159583020851,88.1864783395376,27.039029833871183,29.793741111221475,14.789927029394564,14.085631483289818,9.98762738131331,10.9531840980771,9.673372789782992,13.340594724869314,10.234849837521582,8.318332736556894,8.102279825997266,8.499581399491362,0.2918997376489717,0.2857436119199527,0.2440789516687325,0.2375856590969627,0.2845503474780394,0.303015279895977,0.2974383882586794,0.3034038922872239,0.3049124025305365,0.2922284315889923,0.2689939427835729,0.2746964299876859,289.8389,Blues
123.046875,0.1560057177621084,0.0628082487784032,3.14299048309537,0.0441061847447795,6977.940599383064,1057.4339634152327,1494.311344257274,1875.0373858033645,0.0019760926725296,15.651744258985662,-318.02485061964137,123.3200945858336,22.92931638163646,52.26052567023965,29.670835904759763,24.16956566644102,1.8247890408105476,10.007059404129496,-6.347876107678889,6.154985184320994,-3.296856456472951,-1.8213819320683136,1.7262621275268133,0.5591853546095351,0.4695830856344021,0.4120767222417047,0.3969592181295848,0.4652479146790891,0.532985649531893,0.6100201354148147,0.6054692621496257,0.5874479559667218,0.6085122575391335,0.610943905153504,0.6162019180579072,155.53346,0.0933247996991262,0.0374723836410775,0.2060343918658695,0.0612241320053438,22449.26834954796,925.2073800328272,504.2575898011824,1801.098483134053,0.0067425614681302,5.634355374295967,91.36448519686306,37.49734618324055,36.48098180896813,16.850163831564483,15.925654971081542,14.902911340319609,16.49858622765106,14.011208929722406,13.158288825449022,10.1098323492756,9.990245151660533,9.532778273088844,9.379421207154865,0.3121225300456313,0.287390276909914,0.2670739368773357,0.2686269982585318,0.2828771214265906,0.2882588380547022,0.2710020346694796,0.246787075188356,0.2628413286163173,0.3033510831982331,0.2634773919746555,0.2897815315833281,225.39755,Blues
